"Spcode","Species","Site","Plot","Block","Trt","Subplot","Year","max.cover"
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","D",2014,11
134,"Ipomopsis_laxiflora","SGS",8,3,"con","D",2017,0
134,"Ipomopsis_laxiflora","SGS",27,9,"con","C",2014,1
134,"Ipomopsis_laxiflora","SGS",3,1,"int","A",2017,0
134,"Ipomopsis_laxiflora","SGS",28,10,"int","D",2017,1
134,"Ipomopsis_laxiflora","SGS",18,6,"chr","D",2017,0
134,"Ipomopsis_laxiflora","SGS",18,6,"chr","C",2016,1
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","B",2013,0
134,"Ipomopsis_laxiflora","SGS",21,7,"chr","C",2017,1
134,"Ipomopsis_laxiflora","SGS",25,9,"chr","B",2014,4
134,"Ipomopsis_laxiflora","SGS",3,1,"int","D",2013,0
134,"Ipomopsis_laxiflora","SGS",5,2,"int","A",2014,1
134,"Ipomopsis_laxiflora","SGS",8,3,"con","D",2015,0
134,"Ipomopsis_laxiflora","HYS",12,4,"chr","B",2017,0
134,"Ipomopsis_laxiflora","SGS",20,7,"con","B",2014,7
134,"Ipomopsis_laxiflora","SGS",8,3,"con","A",2017,0
134,"Ipomopsis_laxiflora","SGS",3,1,"int","B",2013,0
134,"Ipomopsis_laxiflora","SGS",3,1,"int","A",2018,0
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","A",2013,3
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","C",2013,2
134,"Ipomopsis_laxiflora","SGS",26,9,"int","D",2018,0
134,"Ipomopsis_laxiflora","SGS",26,9,"int","B",2018,0
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","C",2017,1
134,"Ipomopsis_laxiflora","SGS",26,9,"int","C",2018,0
134,"Ipomopsis_laxiflora","SGS",19,7,"int","C",2014,0
134,"Ipomopsis_laxiflora","SGS",20,7,"con","D",2014,6
134,"Ipomopsis_laxiflora","SGS",26,9,"int","A",2018,1
134,"Ipomopsis_laxiflora","SGS",20,7,"con","C",2015,0
134,"Ipomopsis_laxiflora","SGS",30,10,"con","D",2017,1
134,"Ipomopsis_laxiflora","SGS",26,9,"int","D",2017,0
134,"Ipomopsis_laxiflora","SGS",18,6,"chr","C",2013,1
134,"Ipomopsis_laxiflora","SGS",3,1,"int","C",2013,2
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","A",2014,25
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","D",2016,3
134,"Ipomopsis_laxiflora","SGS",9,3,"int","A",2018,1
134,"Ipomopsis_laxiflora","SGS",26,9,"int","A",2017,1
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","B",2014,1
134,"Ipomopsis_laxiflora","SGS",30,10,"con","C",2018,1
134,"Ipomopsis_laxiflora","SGS",30,10,"con","C",2016,0
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","D",2013,1
134,"Ipomopsis_laxiflora","SGS",2,1,"chr","A",2014,0
134,"Ipomopsis_laxiflora","SGS",26,9,"int","C",2014,2
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","B",2013,1
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","A",2016,2
134,"Ipomopsis_laxiflora","SGS",22,8,"int","C",2013,0
134,"Ipomopsis_laxiflora","SGS",3,1,"int","D",2017,0
134,"Ipomopsis_laxiflora","SGS",29,10,"chr","B",2017,1
134,"Ipomopsis_laxiflora","SGS",3,1,"int","A",2013,6
134,"Ipomopsis_laxiflora","SGS",29,10,"chr","C",2017,1
134,"Ipomopsis_laxiflora","SGS",11,4,"int","D",2013,0
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","C",2013,2
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","A",2018,0
134,"Ipomopsis_laxiflora","SGS",9,3,"int","C",2017,1
134,"Ipomopsis_laxiflora","SGS",17,6,"int","D",2013,1
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","C",2013,0
134,"Ipomopsis_laxiflora","SGS",20,7,"con","B",2015,0
134,"Ipomopsis_laxiflora","SGS",30,10,"con","B",2014,2
134,"Ipomopsis_laxiflora","SGS",9,3,"int","D",2014,1
134,"Ipomopsis_laxiflora","SGS",3,1,"int","B",2017,1
134,"Ipomopsis_laxiflora","SGS",26,9,"int","B",2013,0
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","A",2017,0
134,"Ipomopsis_laxiflora","SGS",29,10,"chr","D",2014,5
134,"Ipomopsis_laxiflora","SGS",20,7,"con","A",2017,1
134,"Ipomopsis_laxiflora","SGS",30,10,"con","D",2013,2
134,"Ipomopsis_laxiflora","SGS",3,1,"int","C",2014,2
134,"Ipomopsis_laxiflora","SGS",19,7,"int","A",2018,1
134,"Ipomopsis_laxiflora","SGS",30,10,"con","C",2017,1
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","D",2015,0
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","D",2013,3
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","C",2014,6
134,"Ipomopsis_laxiflora","SGS",15,5,"int","B",2017,1
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","A",2017,0
134,"Ipomopsis_laxiflora","SGS",20,7,"con","D",2015,1
134,"Ipomopsis_laxiflora","SGS",18,6,"chr","B",2018,0
134,"Ipomopsis_laxiflora","SGS",17,6,"int","D",2018,1
134,"Ipomopsis_laxiflora","SGS",25,9,"chr","B",2018,1
134,"Ipomopsis_laxiflora","SGS",30,10,"con","B",2015,0
134,"Ipomopsis_laxiflora","SGS",26,9,"int","C",2017,0
134,"Ipomopsis_laxiflora","SGS",27,9,"con","D",2014,0
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","D",2018,1
134,"Ipomopsis_laxiflora","SGS",8,3,"con","C",2015,1
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","A",2016,0
134,"Ipomopsis_laxiflora","SGS",10,4,"con","C",2013,0
134,"Ipomopsis_laxiflora","SGS",13,5,"con","B",2018,0
134,"Ipomopsis_laxiflora","SGS",9,3,"int","A",2013,1
134,"Ipomopsis_laxiflora","SGS",18,6,"chr","A",2018,1
134,"Ipomopsis_laxiflora","SGS",26,9,"int","A",2014,2
134,"Ipomopsis_laxiflora","SGS",8,3,"con","C",2017,1
134,"Ipomopsis_laxiflora","SGS",9,3,"int","A",2017,1
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","C",2021,0
134,"Ipomopsis_laxiflora","SGS",27,9,"con","B",2013,0
134,"Ipomopsis_laxiflora","SGS",17,6,"int","A",2017,2
134,"Ipomopsis_laxiflora","SGS",18,6,"chr","C",2017,0
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","C",2018,0
134,"Ipomopsis_laxiflora","SGS",11,4,"int","C",2013,1
134,"Ipomopsis_laxiflora","SGS",3,1,"int","C",2015,0
134,"Ipomopsis_laxiflora","SGS",30,10,"con","A",2015,0
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","B",2016,1
134,"Ipomopsis_laxiflora","SGS",20,7,"con","A",2013,0
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","C",2014,3
134,"Ipomopsis_laxiflora","SGS",22,8,"int","D",2014,4
134,"Ipomopsis_laxiflora","SGS",16,6,"con","A",2014,0
134,"Ipomopsis_laxiflora","SGS",28,10,"int","A",2015,3
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","A",2014,9
134,"Ipomopsis_laxiflora","SGS",30,10,"con","A",2013,1
134,"Ipomopsis_laxiflora","SGS",26,9,"int","B",2014,1
134,"Ipomopsis_laxiflora","SGS",30,10,"con","A",2014,1
134,"Ipomopsis_laxiflora","SGS",17,6,"int","C",2013,1
134,"Ipomopsis_laxiflora","SGS",17,6,"int","B",2014,15
134,"Ipomopsis_laxiflora","SGS",15,5,"int","A",2013,1
134,"Ipomopsis_laxiflora","SGS",8,3,"con","D",2014,5
134,"Ipomopsis_laxiflora","SGS",19,7,"int","A",2015,0
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","A",2018,1
134,"Ipomopsis_laxiflora","SGS",28,10,"int","B",2015,3
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","B",2021,1
134,"Ipomopsis_laxiflora","SGS",10,4,"con","D",2013,1
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","D",2018,1
134,"Ipomopsis_laxiflora","SGS",20,7,"con","D",2016,0
134,"Ipomopsis_laxiflora","SGS",14,5,"chr","D",2018,0
134,"Ipomopsis_laxiflora","SGS",17,6,"int","A",2018,1
134,"Ipomopsis_laxiflora","SGS",13,5,"con","D",2013,0
134,"Ipomopsis_laxiflora","SGS",12,4,"chr","C",2017,0
134,"Ipomopsis_laxiflora","SGS",26,9,"int","B",2017,0
134,"Ipomopsis_laxiflora","SGS",29,10,"chr","C",2014,3
134,"Ipomopsis_laxiflora","SGS",30,10,"con","A",2016,0
134,"Ipomopsis_laxiflora","SGS",17,6,"int","A",2013,0
134,"Ipomopsis_laxiflora","SGS",22,8,"int","D",2018,0
134,"Ipomopsis_laxiflora","SGS",22,8,"int","C",2018,1
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","D",2013,1
134,"Ipomopsis_laxiflora","SGS",28,10,"int","C",2013,0
134,"Ipomopsis_laxiflora","SGS",21,7,"chr","D",2017,0
134,"Ipomopsis_laxiflora","SGS",3,1,"int","C",2018,0
134,"Ipomopsis_laxiflora","SGS",1,1,"con","C",2013,1
134,"Ipomopsis_laxiflora","SGS",17,6,"int","C",2017,0
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","D",2014,1
134,"Ipomopsis_laxiflora","SGS",28,10,"int","A",2014,20
134,"Ipomopsis_laxiflora","SGS",10,4,"con","B",2013,0
134,"Ipomopsis_laxiflora","SGS",22,8,"int","A",2018,0
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","C",2014,8
134,"Ipomopsis_laxiflora","SGS",28,10,"int","C",2015,3
134,"Ipomopsis_laxiflora","SGS",22,8,"int","D",2013,1
134,"Ipomopsis_laxiflora","HYS",12,4,"chr","A",2017,1
134,"Ipomopsis_laxiflora","SGS",30,10,"con","B",2017,1
134,"Ipomopsis_laxiflora","SGS",21,7,"chr","B",2018,0
134,"Ipomopsis_laxiflora","SGS",22,8,"int","B",2013,0
134,"Ipomopsis_laxiflora","SGS",19,7,"int","B",2014,8
134,"Ipomopsis_laxiflora","SGS",1,1,"con","C",2014,1
134,"Ipomopsis_laxiflora","SGS",2,1,"chr","D",2013,0
134,"Ipomopsis_laxiflora","SGS",16,6,"con","A",2013,0
134,"Ipomopsis_laxiflora","SGS",13,5,"con","D",2014,1
134,"Ipomopsis_laxiflora","SGS",11,4,"int","B",2013,0
134,"Ipomopsis_laxiflora","SGS",7,3,"chr","B",2018,0
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","B",2013,10
134,"Ipomopsis_laxiflora","SGS",9,3,"int","C",2018,0
134,"Ipomopsis_laxiflora","SGS",29,10,"chr","C",2018,0
134,"Ipomopsis_laxiflora","SGS",13,5,"con","D",2018,0
134,"Ipomopsis_laxiflora","SGS",1,1,"con","D",2014,1
134,"Ipomopsis_laxiflora","SGS",28,10,"int","D",2014,8
134,"Ipomopsis_laxiflora","SGS",15,5,"int","B",2013,0
134,"Ipomopsis_laxiflora","SGS",6,2,"chr","A",2014,4
134,"Ipomopsis_laxiflora","SGS",8,3,"con","A",2015,0
134,"Ipomopsis_laxiflora","SGS",3,1,"int","B",2014,0
134,"Ipomopsis_laxiflora","SGS",1,1,"con","B",2013,0
134,"Ipomopsis_laxiflora","SGS",1,1,"con","A",2014,1
134,"Ipomopsis_laxiflora","SGS",1,1,"con","B",2014,1
134,"Ipomopsis_laxiflora","SGS",1,1,"con","A",2013,5
134,"Ipomopsis_laxiflora","SGS",30,10,"con","C",2013,1
134,"Ipomopsis_laxiflora","SGS",1,1,"con","D",2013,1
135,"Juncus_interior","KNZ",2,1,"chr","B",2016,0
135,"Juncus_interior","KNZ",18,6,"int","D",2021,0
135,"Juncus_interior","KNZ",18,6,"int","B",2021,0
135,"Juncus_interior","KNZ",2,1,"chr","C",2019,0
135,"Juncus_interior","KNZ",2,1,"chr","C",2017,0
135,"Juncus_interior","KNZ",18,6,"int","C",2021,1
135,"Juncus_interior","KNZ",2,1,"chr","A",2017,1
135,"Juncus_interior","KNZ",2,1,"chr","B",2017,0
135,"Juncus_interior","KNZ",2,1,"chr","D",2017,0
135,"Juncus_interior","KNZ",18,6,"int","A",2021,0
135,"Juncus_interior","KNZ",2,1,"chr","A",2016,1
135,"Juncus_interior","KNZ",2,1,"chr","D",2019,0
135,"Juncus_interior","KNZ",2,1,"chr","C",2016,0
135,"Juncus_interior","KNZ",2,1,"chr","D",2016,0
135,"Juncus_interior","KNZ",2,1,"chr","A",2019,1
135,"Juncus_interior","KNZ",2,1,"chr","B",2019,0
137,"Koeleria_macrantha","CHY",7,3,"int","C",2012,1
137,"Koeleria_macrantha","CHY",22,8,"chr","A",2018,7
137,"Koeleria_macrantha","CHY",1,1,"int","B",2020,5
137,"Koeleria_macrantha","KNZ",24,8,"chr","A",2018,0
137,"Koeleria_macrantha","KNZ",18,6,"int","C",2015,0
137,"Koeleria_macrantha","CHY",21,7,"con","D",2021,25
137,"Koeleria_macrantha","CHY",1,1,"int","C",2012,1
137,"Koeleria_macrantha","CHY",1,1,"int","A",2018,8
137,"Koeleria_macrantha","CHY",26,9,"con","A",2020,40
137,"Koeleria_macrantha","CHY",22,8,"chr","D",2019,11
137,"Koeleria_macrantha","CHY",1,1,"int","C",2013,1
137,"Koeleria_macrantha","CHY",24,8,"int","D",2012,0
137,"Koeleria_macrantha","CHY",29,10,"con","D",2015,0
137,"Koeleria_macrantha","CHY",6,2,"int","A",2019,2
137,"Koeleria_macrantha","CHY",13,5,"int","B",2013,3
137,"Koeleria_macrantha","CHY",6,2,"int","B",2015,7
137,"Koeleria_macrantha","CHY",3,1,"con","B",2013,3
137,"Koeleria_macrantha","CHY",6,2,"int","C",2020,11
137,"Koeleria_macrantha","CHY",11,4,"int","A",2016,0
137,"Koeleria_macrantha","CHY",21,7,"con","D",2019,26
137,"Koeleria_macrantha","CHY",1,1,"int","A",2019,10
137,"Koeleria_macrantha","CHY",1,1,"int","B",2021,12
137,"Koeleria_macrantha","CHY",13,5,"int","B",2014,10
137,"Koeleria_macrantha","CHY",1,1,"int","B",2018,3
137,"Koeleria_macrantha","CHY",7,3,"int","B",2020,6
137,"Koeleria_macrantha","CHY",12,4,"con","D",2017,22
137,"Koeleria_macrantha","CHY",1,1,"int","B",2012,1
137,"Koeleria_macrantha","CHY",20,7,"chr","B",2012,1
137,"Koeleria_macrantha","CHY",26,9,"con","A",2019,27
137,"Koeleria_macrantha","CHY",11,4,"int","A",2021,2
137,"Koeleria_macrantha","CHY",6,2,"int","C",2015,0
137,"Koeleria_macrantha","CHY",17,6,"chr","A",2012,1
137,"Koeleria_macrantha","CHY",11,4,"int","A",2013,0
137,"Koeleria_macrantha","CHY",30,10,"chr","C",2018,1
137,"Koeleria_macrantha","CHY",7,3,"int","C",2017,8
137,"Koeleria_macrantha","CHY",25,9,"chr","C",2012,0
137,"Koeleria_macrantha","CHY",20,7,"chr","A",2020,9
137,"Koeleria_macrantha","CHY",20,7,"chr","C",2014,25
137,"Koeleria_macrantha","CHY",28,10,"int","A",2012,1
137,"Koeleria_macrantha","CHY",17,6,"chr","C",2021,50
137,"Koeleria_macrantha","CHY",24,8,"int","C",2012,1
137,"Koeleria_macrantha","CHY",27,9,"int","B",2012,0
137,"Koeleria_macrantha","CHY",6,2,"int","B",2014,2
137,"Koeleria_macrantha","CHY",22,8,"chr","A",2019,11
137,"Koeleria_macrantha","CHY",16,6,"int","B",2014,0
137,"Koeleria_macrantha","CHY",30,10,"chr","C",2020,0
137,"Koeleria_macrantha","KNZ",14,5,"con","A",2013,2
137,"Koeleria_macrantha","CHY",19,7,"int","D",2019,4
137,"Koeleria_macrantha","CHY",1,1,"int","D",2015,5
137,"Koeleria_macrantha","CHY",19,7,"int","D",2012,0
137,"Koeleria_macrantha","CHY",30,10,"chr","B",2021,5
137,"Koeleria_macrantha","CHY",27,9,"int","B",2021,3
137,"Koeleria_macrantha","KNZ",5,2,"int","B",2018,4
137,"Koeleria_macrantha","CHY",22,8,"chr","D",2016,1
137,"Koeleria_macrantha","CHY",21,7,"con","A",2013,1
137,"Koeleria_macrantha","CHY",4,2,"chr","C",2012,0
137,"Koeleria_macrantha","CHY",3,1,"con","B",2012,1
137,"Koeleria_macrantha","CHY",1,1,"int","B",2017,1
137,"Koeleria_macrantha","HYS",8,3,"chr","A",2020,0
137,"Koeleria_macrantha","CHY",30,10,"chr","C",2019,2
137,"Koeleria_macrantha","KNZ",22,8,"int","D",2018,1
137,"Koeleria_macrantha","KNZ",24,8,"chr","D",2019,0
137,"Koeleria_macrantha","KNZ",2,1,"chr","C",2013,1
137,"Koeleria_macrantha","CHY",19,7,"int","D",2013,0
137,"Koeleria_macrantha","KNZ",18,6,"int","C",2014,0
137,"Koeleria_macrantha","CHY",13,5,"int","A",2021,60
137,"Koeleria_macrantha","CHY",11,4,"int","A",2014,0
137,"Koeleria_macrantha","CHY",15,5,"chr","D",2017,1
137,"Koeleria_macrantha","CHY",1,1,"int","A",2020,18
137,"Koeleria_macrantha","KNZ",14,5,"con","A",2021,0
137,"Koeleria_macrantha","CHY",26,9,"con","B",2020,35
137,"Koeleria_macrantha","CHY",5,2,"con","D",2013,1
137,"Koeleria_macrantha","CHY",30,10,"chr","B",2020,6
137,"Koeleria_macrantha","CHY",18,6,"con","A",2021,7
137,"Koeleria_macrantha","CHY",3,1,"con","D",2018,9
137,"Koeleria_macrantha","CHY",6,2,"int","C",2016,0
137,"Koeleria_macrantha","CHY",14,5,"con","A",2020,50
137,"Koeleria_macrantha","CHY",4,2,"chr","A",2019,25
137,"Koeleria_macrantha","CHY",30,10,"chr","D",2019,2
137,"Koeleria_macrantha","CHY",2,1,"chr","B",2021,1
137,"Koeleria_macrantha","KNZ",24,8,"chr","A",2014,1
137,"Koeleria_macrantha","KNZ",5,2,"int","A",2015,0
137,"Koeleria_macrantha","CHY",21,7,"con","C",2019,16
137,"Koeleria_macrantha","CHY",4,2,"chr","B",2017,5
137,"Koeleria_macrantha","HYS",1,1,"chr","D",2020,0
137,"Koeleria_macrantha","CHY",23,8,"con","B",2020,30
137,"Koeleria_macrantha","CHY",13,5,"int","D",2015,42
137,"Koeleria_macrantha","CHY",14,5,"con","C",2012,0
137,"Koeleria_macrantha","KNZ",5,2,"int","A",2019,0
137,"Koeleria_macrantha","CHY",7,3,"int","D",2016,4
137,"Koeleria_macrantha","CHY",17,6,"chr","B",2017,15
137,"Koeleria_macrantha","CHY",17,6,"chr","B",2018,16
137,"Koeleria_macrantha","KNZ",1,1,"int","C",2018,0
137,"Koeleria_macrantha","CHY",27,9,"int","A",2021,20
137,"Koeleria_macrantha","CHY",13,5,"int","D",2020,75
137,"Koeleria_macrantha","CHY",29,10,"con","B",2016,0
137,"Koeleria_macrantha","CHY",2,1,"chr","C",2013,0
137,"Koeleria_macrantha","CHY",7,3,"int","C",2021,40
137,"Koeleria_macrantha","KNZ",28,10,"chr","B",2015,0
137,"Koeleria_macrantha","CHY",7,3,"int","B",2012,0
137,"Koeleria_macrantha","CHY",4,2,"chr","B",2021,28
137,"Koeleria_macrantha","CHY",19,7,"int","C",2020,1
137,"Koeleria_macrantha","CHY",14,5,"con","A",2013,7
137,"Koeleria_macrantha","KNZ",5,2,"int","A",2016,0
137,"Koeleria_macrantha","KNZ",14,5,"con","D",2019,0
137,"Koeleria_macrantha","CHY",4,2,"chr","A",2018,15
137,"Koeleria_macrantha","CHY",17,6,"chr","D",2016,11
137,"Koeleria_macrantha","CHY",19,7,"int","C",2021,0
137,"Koeleria_macrantha","KNZ",1,1,"int","C",2017,0
137,"Koeleria_macrantha","KNZ",2,1,"chr","D",2014,0
137,"Koeleria_macrantha","CHY",10,4,"chr","C",2020,2
137,"Koeleria_macrantha","KNZ",23,8,"con","D",2015,0
137,"Koeleria_macrantha","CHY",10,4,"chr","B",2015,3
137,"Koeleria_macrantha","CHY",30,10,"chr","C",2021,1
137,"Koeleria_macrantha","CHY",4,2,"chr","A",2017,10
137,"Koeleria_macrantha","KNZ",14,5,"con","B",2015,0
137,"Koeleria_macrantha","CHY",11,4,"int","B",2012,0
137,"Koeleria_macrantha","CHY",30,10,"chr","D",2016,0
137,"Koeleria_macrantha","KNZ",18,6,"int","A",2016,1
137,"Koeleria_macrantha","HYS",26,9,"con","D",2020,0
137,"Koeleria_macrantha","CHY",1,1,"int","A",2021,18
137,"Koeleria_macrantha","CHY",6,2,"int","B",2020,2
137,"Koeleria_macrantha","CHY",16,6,"int","D",2013,1
137,"Koeleria_macrantha","CHY",6,2,"int","A",2020,10
137,"Koeleria_macrantha","CHY",7,3,"int","A",2018,2
137,"Koeleria_macrantha","KNZ",19,7,"con","D",2018,0
137,"Koeleria_macrantha","CHY",1,1,"int","C",2019,5
137,"Koeleria_macrantha","CHY",7,3,"int","D",2015,3
137,"Koeleria_macrantha","KNZ",24,8,"chr","C",2014,0
137,"Koeleria_macrantha","CHY",23,8,"con","C",2016,3
137,"Koeleria_macrantha","CHY",19,7,"int","C",2019,1
137,"Koeleria_macrantha","CHY",14,5,"con","D",2019,48
137,"Koeleria_macrantha","CHY",23,8,"con","B",2012,0
137,"Koeleria_macrantha","KNZ",18,6,"int","B",2013,0
137,"Koeleria_macrantha","CHY",16,6,"int","D",2017,11
137,"Koeleria_macrantha","KNZ",22,8,"int","A",2020,0
137,"Koeleria_macrantha","CHY",12,4,"con","C",2020,32
137,"Koeleria_macrantha","KNZ",19,7,"con","C",2014,0
137,"Koeleria_macrantha","CHY",5,2,"con","D",2016,28
137,"Koeleria_macrantha","CHY",8,3,"con","B",2014,0
137,"Koeleria_macrantha","CHY",8,3,"con","C",2021,2
137,"Koeleria_macrantha","CHY",15,5,"chr","B",2020,1
137,"Koeleria_macrantha","KNZ",14,5,"con","B",2013,1
137,"Koeleria_macrantha","CHY",25,9,"chr","D",2018,2
137,"Koeleria_macrantha","CHY",23,8,"con","D",2016,7
137,"Koeleria_macrantha","CHY",25,9,"chr","D",2015,2
137,"Koeleria_macrantha","CHY",3,1,"con","D",2019,13
137,"Koeleria_macrantha","CHY",22,8,"chr","D",2013,1
137,"Koeleria_macrantha","CHY",15,5,"chr","B",2018,0
137,"Koeleria_macrantha","CHY",24,8,"int","A",2020,1
137,"Koeleria_macrantha","CHY",23,8,"con","C",2012,1
137,"Koeleria_macrantha","CHY",14,5,"con","B",2013,2
137,"Koeleria_macrantha","CHY",5,2,"con","B",2017,40
137,"Koeleria_macrantha","CHY",5,2,"con","D",2012,1
137,"Koeleria_macrantha","CHY",23,8,"con","A",2015,1
137,"Koeleria_macrantha","HYS",13,5,"chr","C",2012,0
137,"Koeleria_macrantha","CHY",3,1,"con","B",2021,25
137,"Koeleria_macrantha","CHY",30,10,"chr","D",2017,0
137,"Koeleria_macrantha","KNZ",14,5,"con","A",2019,2
137,"Koeleria_macrantha","CHY",29,10,"con","B",2021,8
137,"Koeleria_macrantha","KNZ",5,2,"int","B",2017,2
137,"Koeleria_macrantha","CHY",29,10,"con","A",2021,6
137,"Koeleria_macrantha","CHY",13,5,"int","B",2020,47
137,"Koeleria_macrantha","CHY",30,10,"chr","A",2017,1
137,"Koeleria_macrantha","HYS",13,5,"chr","D",2014,0
137,"Koeleria_macrantha","CHY",10,4,"chr","B",2017,3
137,"Koeleria_macrantha","CHY",18,6,"con","D",2018,4
137,"Koeleria_macrantha","CHY",9,3,"chr","B",2021,2
137,"Koeleria_macrantha","CHY",26,9,"con","D",2019,19
137,"Koeleria_macrantha","CHY",14,5,"con","D",2020,37
137,"Koeleria_macrantha","CHY",11,4,"int","C",2020,15
137,"Koeleria_macrantha","CHY",1,1,"int","C",2020,8
137,"Koeleria_macrantha","CHY",25,9,"chr","C",2018,0
137,"Koeleria_macrantha","KNZ",28,10,"chr","D",2014,0
137,"Koeleria_macrantha","CHY",6,2,"int","B",2018,2
137,"Koeleria_macrantha","CHY",3,1,"con","A",2019,16
137,"Koeleria_macrantha","KNZ",2,1,"chr","B",2017,0
137,"Koeleria_macrantha","CHY",16,6,"int","A",2014,3
137,"Koeleria_macrantha","CHY",21,7,"con","D",2015,6
137,"Koeleria_macrantha","KNZ",7,3,"chr","D",2013,0
137,"Koeleria_macrantha","CHY",27,9,"int","B",2014,2
137,"Koeleria_macrantha","HYS",1,1,"chr","B",2020,0
137,"Koeleria_macrantha","CHY",25,9,"chr","C",2016,0
137,"Koeleria_macrantha","KNZ",3,1,"con","C",2016,0
137,"Koeleria_macrantha","CHY",1,1,"int","D",2021,6
137,"Koeleria_macrantha","CHY",10,4,"chr","D",2020,2
137,"Koeleria_macrantha","HYS",1,1,"chr","A",2020,1
137,"Koeleria_macrantha","CHY",10,4,"chr","D",2018,1
137,"Koeleria_macrantha","CHY",25,9,"chr","C",2019,3
137,"Koeleria_macrantha","CHY",6,2,"int","B",2019,1
137,"Koeleria_macrantha","CHY",7,3,"int","D",2020,26
137,"Koeleria_macrantha","CHY",30,10,"chr","A",2019,0
137,"Koeleria_macrantha","CHY",3,1,"con","A",2018,17
137,"Koeleria_macrantha","HYS",13,5,"chr","D",2021,0
137,"Koeleria_macrantha","KNZ",10,4,"chr","D",2018,0
137,"Koeleria_macrantha","CHY",4,2,"chr","A",2014,7
137,"Koeleria_macrantha","CHY",27,9,"int","B",2017,1
137,"Koeleria_macrantha","KNZ",18,6,"int","B",2016,0
137,"Koeleria_macrantha","CHY",22,8,"chr","D",2018,4
137,"Koeleria_macrantha","CHY",3,1,"con","B",2019,23
137,"Koeleria_macrantha","CHY",9,3,"chr","B",2015,2
137,"Koeleria_macrantha","KNZ",8,3,"int","C",2013,1
137,"Koeleria_macrantha","CHY",3,1,"con","C",2013,1
137,"Koeleria_macrantha","KNZ",23,8,"con","C",2018,0
137,"Koeleria_macrantha","CHY",6,2,"int","D",2019,3
137,"Koeleria_macrantha","CHY",17,6,"chr","C",2019,27
137,"Koeleria_macrantha","CHY",19,7,"int","D",2018,0
137,"Koeleria_macrantha","CHY",18,6,"con","D",2019,11
137,"Koeleria_macrantha","CHY",9,3,"chr","D",2013,1
137,"Koeleria_macrantha","KNZ",14,5,"con","D",2021,0
137,"Koeleria_macrantha","KNZ",30,10,"con","D",2014,0
137,"Koeleria_macrantha","CHY",21,7,"con","D",2020,30
137,"Koeleria_macrantha","CHY",11,4,"int","C",2015,6
137,"Koeleria_macrantha","CHY",8,3,"con","B",2019,2
137,"Koeleria_macrantha","CHY",3,1,"con","D",2016,9
137,"Koeleria_macrantha","CHY",22,8,"chr","D",2017,3
137,"Koeleria_macrantha","CHY",7,3,"int","D",2017,4
137,"Koeleria_macrantha","CHY",3,1,"con","A",2015,11
137,"Koeleria_macrantha","CHY",10,4,"chr","C",2021,5
137,"Koeleria_macrantha","CHY",3,1,"con","D",2015,0
137,"Koeleria_macrantha","CHY",26,9,"con","B",2021,40
137,"Koeleria_macrantha","CHY",13,5,"int","B",2016,2
137,"Koeleria_macrantha","CHY",26,9,"con","D",2014,1
137,"Koeleria_macrantha","KNZ",17,6,"chr","B",2018,2
137,"Koeleria_macrantha","CHY",17,6,"chr","D",2017,16
137,"Koeleria_macrantha","CHY",8,3,"con","D",2014,7
137,"Koeleria_macrantha","CHY",17,6,"chr","D",2012,0
137,"Koeleria_macrantha","KNZ",2,1,"chr","C",2015,1
137,"Koeleria_macrantha","KNZ",2,1,"chr","B",2019,1
137,"Koeleria_macrantha","CHY",24,8,"int","D",2021,0
137,"Koeleria_macrantha","KNZ",8,3,"int","C",2018,1
