Site,Date,Month,Day,Year,ambient_precip
HYS,9/3/2021,9,3,2021,14.5
HYS,9/4/2021,9,4,2021,18
HYS,9/5/2021,9,5,2021,0
HYS,9/6/2021,9,6,2021,0
HYS,9/7/2021,9,7,2021,0
HYS,9/8/2021,9,8,2021,0
HYS,9/9/2021,9,9,2021,0
HYS,9/10/2021,9,10,2021,0
HYS,9/11/2021,9,11,2021,0
HYS,9/12/2021,9,12,2021,0
HYS,9/13/2021,9,13,2021,0
HYS,9/14/2021,9,14,2021,0
HYS,9/15/2021,9,15,2021,0
CHY,4/1/2014,4,1,2014,0
CHY,4/2/2014,4,2,2014,0
CHY,4/3/2014,4,3,2014,0
CHY,4/4/2014,4,4,2014,0
CHY,4/5/2014,4,5,2014,0
CHY,4/6/2014,4,6,2014,0
CHY,4/7/2014,4,7,2014,0.762
CHY,4/8/2014,4,8,2014,0
CHY,4/9/2014,4,9,2014,0
CHY,4/10/2014,4,10,2014,0
CHY,4/11/2014,4,11,2014,0
CHY,4/12/2014,4,12,2014,0
CHY,4/13/2014,4,13,2014,0.508
CHY,4/14/2014,4,14,2014,0.508
CHY,4/15/2014,4,15,2014,0
CHY,4/16/2014,4,16,2014,0.762
CHY,4/17/2014,4,17,2014,0
CHY,4/18/2014,4,18,2014,0
CHY,4/19/2014,4,19,2014,0
CHY,4/20/2014,4,20,2014,0
CHY,4/21/2014,4,21,2014,0
CHY,4/22/2014,4,22,2014,0
CHY,4/23/2014,4,23,2014,0
CHY,4/24/2014,4,24,2014,0
CHY,4/25/2014,4,25,2014,0
CHY,4/26/2014,4,26,2014,3.048
CHY,4/27/2014,4,27,2014,3.302
CHY,4/28/2014,4,28,2014,0
CHY,4/29/2014,4,29,2014,1.524
CHY,4/30/2014,4,30,2014,0
CHY,5/1/2014,5,1,2014,0
CHY,5/2/2014,5,2,2014,0
CHY,5/3/2014,5,3,2014,0
CHY,5/4/2014,5,4,2014,0
CHY,5/5/2014,5,5,2014,0
CHY,5/6/2014,5,6,2014,12.446
CHY,5/7/2014,5,7,2014,3.302
CHY,5/8/2014,5,8,2014,7.874
CHY,5/9/2014,5,9,2014,0
CHY,5/10/2014,5,10,2014,6.604
CHY,5/11/2014,5,11,2014,10.668
CHY,5/12/2014,5,12,2014,0.508
CHY,5/13/2014,5,13,2014,0
CHY,5/14/2014,5,14,2014,0
CHY,5/15/2014,5,15,2014,0.508
CHY,5/16/2014,5,16,2014,0
CHY,5/17/2014,5,17,2014,4.318
CHY,5/18/2014,5,18,2014,0
CHY,5/19/2014,5,19,2014,0
CHY,5/20/2014,5,20,2014,0
CHY,5/21/2014,5,21,2014,0
CHY,5/22/2014,5,22,2014,0
CHY,5/23/2014,5,23,2014,0
CHY,5/24/2014,5,24,2014,0
CHY,5/25/2014,5,25,2014,0
CHY,5/26/2014,5,26,2014,0
CHY,5/27/2014,5,27,2014,0
CHY,5/28/2014,5,28,2014,0
CHY,5/29/2014,5,29,2014,4.318
CHY,5/30/2014,5,30,2014,3.556
CHY,5/31/2014,5,31,2014,0
CHY,6/1/2014,6,1,2014,0
CHY,6/2/2014,6,2,2014,0
CHY,6/3/2014,6,3,2014,0
CHY,6/4/2014,6,4,2014,0
CHY,6/5/2014,6,5,2014,0
CHY,6/6/2014,6,6,2014,13.462
CHY,6/7/2014,6,7,2014,1.016
CHY,6/8/2014,6,8,2014,2.286
CHY,6/9/2014,6,9,2014,0
CHY,6/10/2014,6,10,2014,0
CHY,6/11/2014,6,11,2014,0
CHY,6/12/2014,6,12,2014,0
CHY,6/13/2014,6,13,2014,0
CHY,6/14/2014,6,14,2014,0
CHY,6/15/2014,6,15,2014,0
CHY,6/16/2014,6,16,2014,0
CHY,6/17/2014,6,17,2014,0
CHY,6/18/2014,6,18,2014,6.604
CHY,6/19/2014,6,19,2014,0
CHY,6/20/2014,6,20,2014,0
CHY,6/21/2014,6,21,2014,0
CHY,6/22/2014,6,22,2014,0
CHY,6/23/2014,6,23,2014,1.778
CHY,6/24/2014,6,24,2014,4.572
CHY,6/25/2014,6,25,2014,0
CHY,6/26/2014,6,26,2014,0
CHY,6/27/2014,6,27,2014,17.276
CHY,6/28/2014,6,28,2014,0
CHY,6/29/2014,6,29,2014,0
CHY,6/30/2014,6,30,2014,0
CHY,7/1/2014,7,1,2014,0
CHY,7/2/2014,7,2,2014,0
CHY,7/3/2014,7,3,2014,0
CHY,7/4/2014,7,4,2014,0
CHY,7/5/2014,7,5,2014,0
CHY,7/6/2014,7,6,2014,0
CHY,7/7/2014,7,7,2014,0
CHY,7/8/2014,7,8,2014,0
CHY,7/9/2014,7,9,2014,0
CHY,7/10/2014,7,10,2014,0
CHY,7/11/2014,7,11,2014,3.302
CHY,7/12/2014,7,12,2014,0
CHY,7/13/2014,7,13,2014,4.064
CHY,7/14/2014,7,14,2014,0
CHY,7/15/2014,7,15,2014,9.144
CHY,7/16/2014,7,16,2014,4.572
CHY,7/17/2014,7,17,2014,0
CHY,7/18/2014,7,18,2014,0
CHY,7/19/2014,7,19,2014,0
CHY,7/20/2014,7,20,2014,0
CHY,7/21/2014,7,21,2014,0
CHY,7/22/2014,7,22,2014,0
CHY,7/23/2014,7,23,2014,0
CHY,7/24/2014,7,24,2014,0
CHY,7/25/2014,7,25,2014,1.016
CHY,7/26/2014,7,26,2014,0
CHY,7/27/2014,7,27,2014,0
CHY,7/28/2014,7,28,2014,0
CHY,7/29/2014,7,29,2014,20.828
CHY,7/30/2014,7,30,2014,8.636
CHY,7/31/2014,7,31,2014,0
CHY,8/1/2014,8,1,2014,0
CHY,8/2/2014,8,2,2014,0
CHY,8/3/2014,8,3,2014,0
CHY,8/4/2014,8,4,2014,0.508
CHY,8/5/2014,8,5,2014,1.778
CHY,8/6/2014,8,6,2014,0.508
CHY,8/7/2014,8,7,2014,4.572
CHY,8/8/2014,8,8,2014,0.508
CHY,8/9/2014,8,9,2014,0
CHY,8/10/2014,8,10,2014,0
CHY,8/11/2014,8,11,2014,0
CHY,8/12/2014,8,12,2014,0
CHY,8/13/2014,8,13,2014,0
CHY,8/14/2014,8,14,2014,2.794
CHY,8/15/2014,8,15,2014,0
CHY,8/16/2014,8,16,2014,0
CHY,8/17/2014,8,17,2014,0
CHY,8/18/2014,8,18,2014,10.924
CHY,8/19/2014,8,19,2014,0.508
CHY,8/20/2014,8,20,2014,0
CHY,8/21/2014,8,21,2014,0
CHY,8/22/2014,8,22,2014,1.27
CHY,8/23/2014,8,23,2014,4.064
CHY,8/24/2014,8,24,2014,0
CHY,8/25/2014,8,25,2014,4.318
CHY,8/26/2014,8,26,2014,0
CHY,8/27/2014,8,27,2014,18.798
CHY,8/28/2014,8,28,2014,1.524
CHY,8/29/2014,8,29,2014,0
CHY,8/30/2014,8,30,2014,0.508
CHY,8/31/2014,8,31,2014,1.016
CHY,9/1/2014,9,1,2014,0
CHY,9/2/2014,9,2,2014,0
CHY,9/3/2014,9,3,2014,0
CHY,9/4/2014,9,4,2014,0
CHY,9/5/2014,9,5,2014,2.286
CHY,9/6/2014,9,6,2014,0
CHY,9/7/2014,9,7,2014,0
CHY,9/8/2014,9,8,2014,0
CHY,9/9/2014,9,9,2014,0.762
CHY,9/10/2014,9,10,2014,0
CHY,9/11/2014,9,11,2014,1.524
CHY,9/12/2014,9,12,2014,1.778
CHY,9/13/2014,9,13,2014,0
CHY,9/14/2014,9,14,2014,0
CHY,9/15/2014,9,15,2014,0
CHY,4/1/2015,4,1,2015,0
CHY,4/2/2015,4,2,2015,0
CHY,4/3/2015,4,3,2015,1.016
CHY,4/4/2015,4,4,2015,0
CHY,4/5/2015,4,5,2015,0
CHY,4/6/2015,4,6,2015,0
CHY,4/7/2015,4,7,2015,0
CHY,4/8/2015,4,8,2015,0
CHY,4/9/2015,4,9,2015,2.794
CHY,4/10/2015,4,10,2015,0
CHY,4/11/2015,4,11,2015,0
CHY,4/12/2015,4,12,2015,0
CHY,4/13/2015,4,13,2015,0
CHY,4/14/2015,4,14,2015,0
CHY,4/15/2015,4,15,2015,1.27
CHY,4/16/2015,4,16,2015,7.366
CHY,4/17/2015,4,17,2015,28.448
CHY,4/18/2015,4,18,2015,0.762
CHY,4/19/2015,4,19,2015,1.27
CHY,4/20/2015,4,20,2015,0
CHY,4/21/2015,4,21,2015,0
CHY,4/22/2015,4,22,2015,0
CHY,4/23/2015,4,23,2015,0
CHY,4/24/2015,4,24,2015,0
CHY,4/25/2015,4,25,2015,0
CHY,4/26/2015,4,26,2015,3.556
CHY,4/27/2015,4,27,2015,7.366
CHY,4/28/2015,4,28,2015,0
CHY,4/29/2015,4,29,2015,0
CHY,4/30/2015,4,30,2015,0.508
CHY,5/1/2015,5,1,2015,0
CHY,5/2/2015,5,2,2015,0
CHY,5/3/2015,5,3,2015,1.778
CHY,5/4/2015,5,4,2015,0
CHY,5/5/2015,5,5,2015,1.27
CHY,5/6/2015,5,6,2015,11.176
CHY,5/7/2015,5,7,2015,3.81
CHY,5/8/2015,5,8,2015,18.288
CHY,5/9/2015,5,9,2015,28.702
CHY,5/10/2015,5,10,2015,5.334
CHY,5/11/2015,5,11,2015,0
CHY,5/12/2015,5,12,2015,0
CHY,5/13/2015,5,13,2015,2.032
CHY,5/14/2015,5,14,2015,0
CHY,5/15/2015,5,15,2015,1.27
CHY,5/16/2015,5,16,2015,1.524
CHY,5/17/2015,5,17,2015,0
CHY,5/18/2015,5,18,2015,3.048
CHY,5/19/2015,5,19,2015,13.716
CHY,5/20/2015,5,20,2015,0.762
CHY,5/21/2015,5,21,2015,0.508
CHY,5/22/2015,5,22,2015,13.97
CHY,5/23/2015,5,23,2015,0
CHY,5/24/2015,5,24,2015,3.048
CHY,5/25/2015,5,25,2015,3.302
CHY,5/26/2015,5,26,2015,2.794
CHY,5/27/2015,5,27,2015,0
CHY,5/28/2015,5,28,2015,0
CHY,5/29/2015,5,29,2015,0
CHY,5/30/2015,5,30,2015,0
CHY,5/31/2015,5,31,2015,4.064
CHY,6/1/2015,6,1,2015,0
CHY,6/2/2015,6,2,2015,0
CHY,6/3/2015,6,3,2015,2.54
CHY,6/4/2015,6,4,2015,0
CHY,6/5/2015,6,5,2015,0
CHY,6/6/2015,6,6,2015,3.302
CHY,6/7/2015,6,7,2015,0
CHY,6/8/2015,6,8,2015,0
CHY,6/9/2015,6,9,2015,0
CHY,6/10/2015,6,10,2015,0
CHY,6/11/2015,6,11,2015,7.366
CHY,6/12/2015,6,12,2015,0
CHY,6/13/2015,6,13,2015,0
CHY,6/14/2015,6,14,2015,12.192
CHY,6/15/2015,6,15,2015,0.508
CHY,6/16/2015,6,16,2015,1.27
CHY,6/17/2015,6,17,2015,0
CHY,6/18/2015,6,18,2015,0
CHY,6/19/2015,6,19,2015,0
CHY,6/20/2015,6,20,2015,0
CHY,6/21/2015,6,21,2015,0
CHY,6/22/2015,6,22,2015,0
CHY,6/23/2015,6,23,2015,0
CHY,6/24/2015,6,24,2015,0.762
CHY,6/25/2015,6,25,2015,0.762
CHY,6/26/2015,6,26,2015,0
CHY,6/27/2015,6,27,2015,0
CHY,6/28/2015,6,28,2015,0
CHY,6/29/2015,6,29,2015,0
CHY,6/30/2015,6,30,2015,5.08
CHY,7/1/2015,7,1,2015,19.052
CHY,7/2/2015,7,2,2015,0.508
CHY,7/3/2015,7,3,2015,0
CHY,7/4/2015,7,4,2015,0
CHY,7/5/2015,7,5,2015,12.954
CHY,7/6/2015,7,6,2015,2.54
CHY,7/7/2015,7,7,2015,1.016
CHY,7/8/2015,7,8,2015,5.588
CHY,7/9/2015,7,9,2015,2.286
CHY,7/10/2015,7,10,2015,0
CHY,7/11/2015,7,11,2015,0
CHY,7/12/2015,7,12,2015,0
CHY,7/13/2015,7,13,2015,0
CHY,7/14/2015,7,14,2015,0
CHY,7/15/2015,7,15,2015,3.048
CHY,7/16/2015,7,16,2015,0
CHY,7/17/2015,7,17,2015,0
CHY,7/18/2015,7,18,2015,0
CHY,7/19/2015,7,19,2015,0
CHY,7/20/2015,7,20,2015,0
CHY,7/21/2015,7,21,2015,13.716
CHY,7/22/2015,7,22,2015,6.35
CHY,7/23/2015,7,23,2015,0
CHY,7/24/2015,7,24,2015,0
CHY,7/25/2015,7,25,2015,0
CHY,7/26/2015,7,26,2015,0
CHY,7/27/2015,7,27,2015,0
CHY,7/28/2015,7,28,2015,0
CHY,7/29/2015,7,29,2015,0
CHY,7/30/2015,7,30,2015,0
CHY,7/31/2015,7,31,2015,0.762
CHY,8/1/2015,8,1,2015,0
CHY,8/2/2015,8,2,2015,0
CHY,8/3/2015,8,3,2015,0
CHY,8/4/2015,8,4,2015,0
CHY,8/5/2015,8,5,2015,0
CHY,8/6/2015,8,6,2015,0
CHY,8/7/2015,8,7,2015,0
CHY,8/8/2015,8,8,2015,0
CHY,8/9/2015,8,9,2015,0
CHY,8/10/2015,8,10,2015,0
CHY,8/11/2015,8,11,2015,0
CHY,8/12/2015,8,12,2015,0
CHY,8/13/2015,8,13,2015,0
CHY,8/14/2015,8,14,2015,0
CHY,8/15/2015,8,15,2015,0
CHY,8/16/2015,8,16,2015,1.778
CHY,8/17/2015,8,17,2015,0
CHY,8/18/2015,8,18,2015,3.302
CHY,8/19/2015,8,19,2015,0
CHY,8/20/2015,8,20,2015,0
CHY,8/21/2015,8,21,2015,0
CHY,8/22/2015,8,22,2015,0
CHY,8/23/2015,8,23,2015,0
CHY,8/24/2015,8,24,2015,0
CHY,8/25/2015,8,25,2015,0
CHY,8/26/2015,8,26,2015,0
CHY,8/27/2015,8,27,2015,0
CHY,8/28/2015,8,28,2015,1.016
CHY,8/29/2015,8,29,2015,0
CHY,8/30/2015,8,30,2015,0
CHY,8/31/2015,8,31,2015,0.508
CHY,9/1/2015,9,1,2015,0
CHY,9/2/2015,9,2,2015,0
CHY,9/3/2015,9,3,2015,0
CHY,9/4/2015,9,4,2015,0
CHY,9/5/2015,9,5,2015,0
CHY,9/6/2015,9,6,2015,0
CHY,9/7/2015,9,7,2015,0
CHY,9/8/2015,9,8,2015,0
CHY,9/9/2015,9,9,2015,0
CHY,9/10/2015,9,10,2015,0
CHY,9/11/2015,9,11,2015,0
CHY,9/12/2015,9,12,2015,0
CHY,9/13/2015,9,13,2015,0
CHY,9/14/2015,9,14,2015,0
CHY,9/15/2015,9,15,2015,0
CHY,4/1/2016,4,1,2016,1.27
CHY,4/2/2016,4,2,2016,0
CHY,4/3/2016,4,3,2016,0
CHY,4/4/2016,4,4,2016,0
CHY,4/5/2016,4,5,2016,0
CHY,4/6/2016,4,6,2016,0
CHY,4/7/2016,4,7,2016,0
CHY,4/8/2016,4,8,2016,0
CHY,4/9/2016,4,9,2016,0
CHY,4/10/2016,4,10,2016,2.032
CHY,4/11/2016,4,11,2016,5.334
CHY,4/12/2016,4,12,2016,0
CHY,4/13/2016,4,13,2016,0
CHY,4/14/2016,4,14,2016,0
CHY,4/15/2016,4,15,2016,0
CHY,4/16/2016,4,16,2016,1.524
CHY,4/17/2016,4,17,2016,5.08
CHY,4/18/2016,4,18,2016,0
CHY,4/19/2016,4,19,2016,0
CHY,4/20/2016,4,20,2016,0.762
CHY,4/21/2016,4,21,2016,0
CHY,4/22/2016,4,22,2016,0
CHY,4/23/2016,4,23,2016,0
CHY,4/24/2016,4,24,2016,0.762
CHY,4/25/2016,4,25,2016,9.144
CHY,4/26/2016,4,26,2016,14.732
CHY,4/27/2016,4,27,2016,0.508
CHY,4/28/2016,4,28,2016,1.524
CHY,4/29/2016,4,29,2016,3.048
CHY,4/30/2016,4,30,2016,6.096
CHY,5/1/2016,5,1,2016,0.508
CHY,5/2/2016,5,2,2016,0
CHY,5/3/2016,5,3,2016,0
CHY,5/4/2016,5,4,2016,0
CHY,5/5/2016,5,5,2016,0
CHY,5/6/2016,5,6,2016,3.302
CHY,5/7/2016,5,7,2016,25.654
CHY,5/8/2016,5,8,2016,4.572
CHY,5/9/2016,5,9,2016,4.318
CHY,5/10/2016,5,10,2016,0
CHY,5/11/2016,5,11,2016,0
CHY,5/12/2016,5,12,2016,0
CHY,5/13/2016,5,13,2016,0
CHY,5/14/2016,5,14,2016,0.508
CHY,5/15/2016,5,15,2016,2.794
CHY,5/16/2016,5,16,2016,8.382
CHY,5/17/2016,5,17,2016,5.842
CHY,5/18/2016,5,18,2016,0
CHY,5/19/2016,5,19,2016,0
CHY,5/20/2016,5,20,2016,0
CHY,5/21/2016,5,21,2016,0
CHY,5/22/2016,5,22,2016,0
CHY,5/23/2016,5,23,2016,0
CHY,5/24/2016,5,24,2016,0
CHY,5/25/2016,5,25,2016,0.508
CHY,5/26/2016,5,26,2016,2.794
CHY,5/27/2016,5,27,2016,0
CHY,5/28/2016,5,28,2016,0
CHY,5/29/2016,5,29,2016,0
CHY,5/30/2016,5,30,2016,1.524
CHY,5/31/2016,5,31,2016,0
CHY,6/1/2016,6,1,2016,6.604
CHY,6/2/2016,6,2,2016,0
CHY,6/3/2016,6,3,2016,0
CHY,6/4/2016,6,4,2016,0
CHY,6/5/2016,6,5,2016,0
CHY,6/6/2016,6,6,2016,4.064
CHY,6/7/2016,6,7,2016,0
CHY,6/8/2016,6,8,2016,0
CHY,6/9/2016,6,9,2016,0
CHY,6/10/2016,6,10,2016,0
CHY,6/11/2016,6,11,2016,0
CHY,6/12/2016,6,12,2016,19.558
CHY,6/13/2016,6,13,2016,0
CHY,6/14/2016,6,14,2016,0
CHY,6/15/2016,6,15,2016,0
CHY,6/16/2016,6,16,2016,0
CHY,6/17/2016,6,17,2016,0
CHY,6/18/2016,6,18,2016,0
CHY,6/19/2016,6,19,2016,0
CHY,6/20/2016,6,20,2016,0
CHY,6/21/2016,6,21,2016,0
CHY,6/22/2016,6,22,2016,0
CHY,6/23/2016,6,23,2016,0.762
CHY,6/24/2016,6,24,2016,0
CHY,6/25/2016,6,25,2016,1.778
CHY,6/26/2016,6,26,2016,0
CHY,6/27/2016,6,27,2016,0
CHY,6/28/2016,6,28,2016,0
CHY,6/29/2016,6,29,2016,9.144
CHY,6/30/2016,6,30,2016,0
CHY,7/1/2016,7,1,2016,5.334
CHY,7/2/2016,7,2,2016,0
CHY,7/3/2016,7,3,2016,0
CHY,7/4/2016,7,4,2016,0.508
CHY,7/5/2016,7,5,2016,0.508
CHY,7/6/2016,7,6,2016,4.064
CHY,7/7/2016,7,7,2016,0
CHY,7/8/2016,7,8,2016,0
CHY,7/9/2016,7,9,2016,0
CHY,7/10/2016,7,10,2016,0
CHY,7/11/2016,7,11,2016,0
CHY,7/12/2016,7,12,2016,0
CHY,7/13/2016,7,13,2016,0
CHY,7/14/2016,7,14,2016,0
CHY,7/15/2016,7,15,2016,0
CHY,7/16/2016,7,16,2016,0
CHY,7/17/2016,7,17,2016,0
CHY,7/18/2016,7,18,2016,0
CHY,7/19/2016,7,19,2016,3.556
CHY,7/20/2016,7,20,2016,0
CHY,7/21/2016,7,21,2016,0
CHY,7/22/2016,7,22,2016,0
CHY,7/23/2016,7,23,2016,0
CHY,7/24/2016,7,24,2016,0.762
CHY,7/25/2016,7,25,2016,0
CHY,7/26/2016,7,26,2016,0
CHY,7/27/2016,7,27,2016,1.016
CHY,7/28/2016,7,28,2016,4.318
CHY,7/29/2016,7,29,2016,7.874
CHY,7/30/2016,7,30,2016,0
CHY,7/31/2016,7,31,2016,0
CHY,8/1/2016,8,1,2016,0
CHY,8/2/2016,8,2,2016,0
CHY,8/3/2016,8,3,2016,0
CHY,8/4/2016,8,4,2016,0
CHY,8/5/2016,8,5,2016,0
CHY,8/6/2016,8,6,2016,4.318
CHY,8/7/2016,8,7,2016,0
CHY,8/8/2016,8,8,2016,0
CHY,8/9/2016,8,9,2016,0.508
CHY,8/10/2016,8,10,2016,0
CHY,8/11/2016,8,11,2016,0.508
CHY,8/12/2016,8,12,2016,0
CHY,8/13/2016,8,13,2016,0
CHY,8/14/2016,8,14,2016,0
CHY,8/15/2016,8,15,2016,4.572
CHY,8/16/2016,8,16,2016,0
CHY,8/17/2016,8,17,2016,0
CHY,8/18/2016,8,18,2016,5.08
CHY,8/19/2016,8,19,2016,0
CHY,8/20/2016,8,20,2016,0
CHY,8/21/2016,8,21,2016,0
CHY,8/22/2016,8,22,2016,0
CHY,8/23/2016,8,23,2016,0
CHY,8/24/2016,8,24,2016,0
CHY,8/25/2016,8,25,2016,0
CHY,8/26/2016,8,26,2016,3.302
CHY,8/27/2016,8,27,2016,0
CHY,8/28/2016,8,28,2016,0
CHY,8/29/2016,8,29,2016,0
CHY,8/30/2016,8,30,2016,0
CHY,8/31/2016,8,31,2016,0
CHY,9/1/2016,9,1,2016,0
CHY,9/2/2016,9,2,2016,2.794
CHY,9/3/2016,9,3,2016,0
CHY,9/4/2016,9,4,2016,0
CHY,9/5/2016,9,5,2016,0
CHY,9/6/2016,9,6,2016,0
CHY,9/7/2016,9,7,2016,0
CHY,9/8/2016,9,8,2016,0
CHY,9/9/2016,9,9,2016,0
CHY,9/10/2016,9,10,2016,0
CHY,9/11/2016,9,11,2016,0
CHY,9/12/2016,9,12,2016,0
CHY,9/13/2016,9,13,2016,2.54
CHY,9/14/2016,9,14,2016,4.826
CHY,9/15/2016,9,15,2016,0.508
CHY,4/1/2017,4,1,2017,1.524
CHY,4/2/2017,4,2,2017,1.27
CHY,4/3/2017,4,3,2017,0
CHY,4/4/2017,4,4,2017,0
CHY,4/5/2017,4,5,2017,0
CHY,4/6/2017,4,6,2017,0
CHY,4/7/2017,4,7,2017,0
CHY,4/8/2017,4,8,2017,0
CHY,4/9/2017,4,9,2017,0
CHY,4/10/2017,4,10,2017,0
CHY,4/11/2017,4,11,2017,0
CHY,4/12/2017,4,12,2017,0
CHY,4/13/2017,4,13,2017,0
CHY,4/14/2017,4,14,2017,0
CHY,4/15/2017,4,15,2017,0
CHY,4/16/2017,4,16,2017,0
CHY,4/17/2017,4,17,2017,0
CHY,4/18/2017,4,18,2017,0
CHY,4/19/2017,4,19,2017,0
CHY,4/20/2017,4,20,2017,18.796
CHY,4/21/2017,4,21,2017,14.986
CHY,4/22/2017,4,22,2017,0
CHY,4/23/2017,4,23,2017,0
CHY,4/24/2017,4,24,2017,11.43
CHY,4/25/2017,4,25,2017,1.27
CHY,4/26/2017,4,26,2017,0
CHY,4/27/2017,4,27,2017,9.398
CHY,4/28/2017,4,28,2017,0
CHY,4/29/2017,4,29,2017,1.27
CHY,4/30/2017,4,30,2017,0
CHY,5/1/2017,5,1,2017,0
CHY,5/2/2017,5,2,2017,0.762
CHY,5/3/2017,5,3,2017,4.826
CHY,5/4/2017,5,4,2017,0
CHY,5/5/2017,5,5,2017,0
CHY,5/6/2017,5,6,2017,0
CHY,5/7/2017,5,7,2017,0
CHY,5/8/2017,5,8,2017,3.048
CHY,5/9/2017,5,9,2017,0.508
CHY,5/10/2017,5,10,2017,2.032
CHY,5/11/2017,5,11,2017,0
CHY,5/12/2017,5,12,2017,0
CHY,5/13/2017,5,13,2017,0
CHY,5/14/2017,5,14,2017,0
CHY,5/15/2017,5,15,2017,3.048
CHY,5/16/2017,5,16,2017,0
CHY,5/17/2017,5,17,2017,11.684
CHY,5/18/2017,5,18,2017,27.686
CHY,5/19/2017,5,19,2017,1.524
CHY,5/20/2017,5,20,2017,0
CHY,5/21/2017,5,21,2017,2.032
CHY,5/22/2017,5,22,2017,6.858
CHY,5/23/2017,5,23,2017,0
CHY,5/24/2017,5,24,2017,0
CHY,5/25/2017,5,25,2017,3.556
CHY,5/26/2017,5,26,2017,8.382
CHY,5/27/2017,5,27,2017,0
CHY,5/28/2017,5,28,2017,0
CHY,5/29/2017,5,29,2017,0.762
CHY,5/30/2017,5,30,2017,0
CHY,5/31/2017,5,31,2017,2.032
CHY,6/1/2017,6,1,2017,0
CHY,6/2/2017,6,2,2017,0
CHY,6/3/2017,6,3,2017,0
CHY,6/4/2017,6,4,2017,0
CHY,6/5/2017,6,5,2017,0
CHY,6/6/2017,6,6,2017,1.27
CHY,6/7/2017,6,7,2017,0
CHY,6/8/2017,6,8,2017,0
CHY,6/9/2017,6,9,2017,0
CHY,6/10/2017,6,10,2017,0
CHY,6/11/2017,6,11,2017,0
CHY,6/12/2017,6,12,2017,6.858
CHY,6/13/2017,6,13,2017,0
CHY,6/14/2017,6,14,2017,0
CHY,6/15/2017,6,15,2017,0
CHY,6/16/2017,6,16,2017,0
CHY,6/17/2017,6,17,2017,0
CHY,6/18/2017,6,18,2017,0
CHY,6/19/2017,6,19,2017,0
CHY,6/20/2017,6,20,2017,0
CHY,6/21/2017,6,21,2017,0
CHY,6/22/2017,6,22,2017,0
CHY,6/23/2017,6,23,2017,1.016
CHY,6/24/2017,6,24,2017,0
CHY,6/25/2017,6,25,2017,0
CHY,6/26/2017,6,26,2017,0
CHY,6/27/2017,6,27,2017,0
CHY,6/28/2017,6,28,2017,0
CHY,6/29/2017,6,29,2017,0
CHY,6/30/2017,6,30,2017,0
CHY,7/1/2017,7,1,2017,0
CHY,7/2/2017,7,2,2017,0
CHY,7/3/2017,7,3,2017,0
CHY,7/4/2017,7,4,2017,0
CHY,7/5/2017,7,5,2017,0
CHY,7/6/2017,7,6,2017,0
CHY,7/7/2017,7,7,2017,0
CHY,7/8/2017,7,8,2017,0
CHY,7/9/2017,7,9,2017,0
CHY,7/10/2017,7,10,2017,5.334
CHY,7/11/2017,7,11,2017,0
CHY,7/12/2017,7,12,2017,0
CHY,7/13/2017,7,13,2017,0
CHY,7/14/2017,7,14,2017,0
CHY,7/15/2017,7,15,2017,0
CHY,7/16/2017,7,16,2017,0
CHY,7/17/2017,7,17,2017,0
CHY,7/18/2017,7,18,2017,0
CHY,7/19/2017,7,19,2017,0
CHY,7/20/2017,7,20,2017,2.032
CHY,7/21/2017,7,21,2017,1.524
CHY,7/22/2017,7,22,2017,0
CHY,7/23/2017,7,23,2017,0
CHY,7/24/2017,7,24,2017,0
CHY,7/25/2017,7,25,2017,0
CHY,7/26/2017,7,26,2017,1.27
CHY,7/27/2017,7,27,2017,0
CHY,7/28/2017,7,28,2017,0
CHY,7/29/2017,7,29,2017,4.826
CHY,7/30/2017,7,30,2017,16.256
CHY,7/31/2017,7,31,2017,1.016
CHY,8/1/2017,8,1,2017,0
CHY,8/2/2017,8,2,2017,0
CHY,8/3/2017,8,3,2017,0
CHY,8/4/2017,8,4,2017,0
CHY,8/5/2017,8,5,2017,2.794
CHY,8/6/2017,8,6,2017,3.302
CHY,8/7/2017,8,7,2017,5.334
CHY,8/8/2017,8,8,2017,0
CHY,8/9/2017,8,9,2017,0
CHY,8/10/2017,8,10,2017,1.016
CHY,8/11/2017,8,11,2017,7.112
CHY,8/12/2017,8,12,2017,1.778
CHY,8/13/2017,8,13,2017,0
CHY,8/14/2017,8,14,2017,0
CHY,8/15/2017,8,15,2017,6.858
CHY,8/16/2017,8,16,2017,0
CHY,8/17/2017,8,17,2017,0
CHY,8/18/2017,8,18,2017,0
CHY,8/19/2017,8,19,2017,0
CHY,8/20/2017,8,20,2017,0
CHY,8/21/2017,8,21,2017,0
CHY,8/22/2017,8,22,2017,0
CHY,8/23/2017,8,23,2017,0
CHY,8/24/2017,8,24,2017,0
CHY,8/25/2017,8,25,2017,0
CHY,8/26/2017,8,26,2017,0
CHY,8/27/2017,8,27,2017,0
CHY,8/28/2017,8,28,2017,0
CHY,8/29/2017,8,29,2017,0
CHY,8/30/2017,8,30,2017,0
CHY,8/31/2017,8,31,2017,2.286
CHY,9/1/2017,9,1,2017,0
CHY,9/2/2017,9,2,2017,0
CHY,9/3/2017,9,3,2017,0
CHY,9/4/2017,9,4,2017,0
CHY,9/5/2017,9,5,2017,0
CHY,9/6/2017,9,6,2017,0
CHY,9/7/2017,9,7,2017,0
CHY,9/8/2017,9,8,2017,0
CHY,9/9/2017,9,9,2017,0
